date,region,cum_cases,cum_deaths
2020-10-02,Galicia,22144,752
2020-10-03,Galicia,22377,752
2020-10-04,Galicia,22641,757
2020-10-05,Galicia,22805,765
2020-10-06,Galicia,23020,768
2020-10-07,Galicia,23311,772
2020-10-08,Galicia,23771,775
2020-10-09,Galicia,24159,779
2020-10-10,Galicia,24489,781
2020-10-11,Galicia,24785,784
2020-10-12,Galicia,25041,790
2020-10-13,Galicia,25280,798
2020-10-14,Galicia,25535,803
2020-10-15,Galicia,25900,808
2020-10-16,Galicia,26283,815
2020-10-17,Galicia,26788,819
2020-10-18,Galicia,27201,826
2020-10-19,Galicia,27551,831
2020-10-20,Galicia,28050,841
2020-10-21,Galicia,28475,849
2020-10-22,Galicia,29034,855
2020-10-23,Galicia,29784,860
2020-10-24,Galicia,30381,871
2020-10-25,Galicia,31013,876
2020-10-26,Galicia,31570,878
2020-10-27,Galicia,32324,886
2020-10-28,Galicia,32983,893
2020-10-29,Galicia,33674,904
2020-10-30,Galicia,34492,919
2020-10-31,Galicia,35309,931
2020-11-01,Galicia,35867,938
2020-11-02,Galicia,36343,945
2020-11-03,Galicia,36984,956
2020-11-04,Galicia,37767,965
2020-11-05,Galicia,38525,973
2020-11-06,Galicia,39179,983
2020-11-07,Galicia,39723,993
2020-11-08,Galicia,40129,1007
2020-11-09,Galicia,40587,1017
2020-11-10,Galicia,41063,1028
2020-11-11,Galicia,41639,1044
2020-11-12,Galicia,42329,1056
2020-11-13,Galicia,42987,1064
2020-11-14,Galicia,43405,1075
2020-11-15,Galicia,43911,1080
2020-11-16,Galicia,44370,1084
2020-11-17,Galicia,44936,1098
2020-11-18,Galicia,45591,1112
2020-11-19,Galicia,46302,1124
2020-11-20,Galicia,46868,1139
2020-11-21,Galicia,47290,1147
2020-11-22,Galicia,47668,1161
2020-11-23,Galicia,48058,1173
2020-11-24,Galicia,48487,1180
2020-11-25,Galicia,48941,1183
2020-11-26,Galicia,49399,1194
2020-11-27,Galicia,49795,1205
2020-11-28,Galicia,50137,1212
2020-11-29,Galicia,50393,1224
2020-11-30,Galicia,50704,1232
2020-12-01,Galicia,51086,1239
2020-12-02,Galicia,51446,1245
2020-12-03,Galicia,51801,1257
2020-12-04,Galicia,52127,1263
2020-12-05,Galicia,52448,1273
2020-12-06,Galicia,52688,1278
2020-12-07,Galicia,52960,1286
2020-12-08,Galicia,53316,1295
2020-12-09,Galicia,53575,1301
2020-12-10,Galicia,53985,1308
2020-12-11,Galicia,54343,1315
2020-12-12,Galicia,54735,1320
2020-12-13,Galicia,55055,1327
2020-12-14,Galicia,55351,1330
2020-12-15,Galicia,55789,1335
2020-12-16,Galicia,56239,1339
2020-12-17,Galicia,56664,1343
2020-12-18,Galicia,57084,1345
2020-12-19,Galicia,57370,1347
2020-12-20,Galicia,57647,1353
2020-12-21,Galicia,57888,1356
2020-12-22,Galicia,58267,1358
2020-12-23,Galicia,58774,1362
2020-12-24,Galicia,59184,1369
2020-12-25,Galicia,59501,1374
2020-12-26,Galicia,59773,1381
2020-12-27,Galicia,60076,1384
2020-12-28,Galicia,60458,1392
2020-12-29,Galicia,60893,1396
2020-12-30,Galicia,61467,1403
2020-12-31,Galicia,62021,1409
2020-01-01,La Rioja,0,0
2020-01-02,La Rioja,0,0
2020-01-03,La Rioja,0,0
2020-01-04,La Rioja,0,0
2020-01-05,La Rioja,0,0
2020-01-06,La Rioja,0,0
2020-01-07,La Rioja,0,0
2020-01-08,La Rioja,0,0
2020-01-09,La Rioja,1,0
2020-01-10,La Rioja,1,0
2020-01-11,La Rioja,1,0
2020-01-12,La Rioja,1,0
2020-01-13,La Rioja,1,0
2020-01-14,La Rioja,1,0
2020-01-15,La Rioja,1,0
2020-01-16,La Rioja,1,0
2020-01-17,La Rioja,1,0
2020-01-18,La Rioja,1,0
2020-01-19,La Rioja,1,0
2020-01-20,La Rioja,1,0
2020-01-21,La Rioja,1,0
2020-01-22,La Rioja,1,0
2020-01-23,La Rioja,1,0
2020-01-24,La Rioja,1,0
2020-01-25,La Rioja,1,0
2020-01-26,La Rioja,1,0
2020-01-27,La Rioja,1,0
2020-01-28,La Rioja,1,0
2020-01-29,La Rioja,1,0
2020-01-30,La Rioja,1,0
2020-01-31,La Rioja,1,0
2020-02-01,La Rioja,1,0
2020-02-02,La Rioja,1,0
2020-02-03,La Rioja,1,0
2020-02-04,La Rioja,1,0
2020-02-05,La Rioja,1,0
2020-02-06,La Rioja,1,0
2020-02-07,La Rioja,1,0
2020-02-08,La Rioja,1,0
2020-02-09,La Rioja,1,0
2020-02-10,La Rioja,1,0
2020-02-11,La Rioja,1,0
2020-02-12,La Rioja,1,0
2020-02-13,La Rioja,1,0
2020-02-14,La Rioja,1,0
2020-02-15,La Rioja,1,0
2020-02-16,La Rioja,1,0
2020-02-17,La Rioja,1,0
2020-02-18,La Rioja,1,0
2020-02-19,La Rioja,1,0
2020-02-20,La Rioja,1,0
2020-02-21,La Rioja,1,0
2020-02-22,La Rioja,1,0
2020-02-23,La Rioja,3,0
2020-02-24,La Rioja,3,0
2020-02-25,La Rioja,3,0
2020-02-26,La Rioja,4,0
2020-02-27,La Rioja,4,0
2020-02-28,La Rioja,4,0
2020-02-29,La Rioja,5,0
2020-03-01,La Rioja,5,0
2020-03-02,La Rioja,5,0
2020-03-03,La Rioja,10,0
2020-03-04,La Rioja,21,0
2020-03-05,La Rioja,35,0
2020-03-06,La Rioja,70,0
2020-03-07,La Rioja,99,0
2020-03-08,La Rioja,121,0
2020-03-09,La Rioja,160,1
2020-03-10,La Rioja,182,2
2020-03-11,La Rioja,223,2
2020-03-12,La Rioja,258,2
2020-03-13,La Rioja,294,3
2020-03-14,La Rioja,314,3
2020-03-15,La Rioja,352,4
2020-03-16,La Rioja,394,6
2020-03-17,La Rioja,464,6
2020-03-18,La Rioja,510,6
2020-03-19,La Rioja,578,10
2020-03-20,La Rioja,652,22
2020-03-21,La Rioja,737,31
2020-03-22,La Rioja,799,31
2020-03-23,La Rioja,908,40
2020-03-24,La Rioja,1081,46
2020-03-25,La Rioja,1278,59
2020-03-26,La Rioja,1456,68
2020-03-27,La Rioja,1606,74
2020-03-28,La Rioja,1732,79
2020-03-29,La Rioja,1820,86
2020-03-30,La Rioja,1956,96
2020-03-31,La Rioja,2142,109
2020-04-01,La Rioja,2285,115
2020-04-02,La Rioja,2424,130
2020-04-03,La Rioja,2642,146
2020-04-04,La Rioja,2741,157
2020-04-05,La Rioja,2827,168
2020-04-06,La Rioja,2929,182
2020-04-07,La Rioja,3023,197
2020-04-08,La Rioja,3104,212
2020-04-09,La Rioja,3197,219
2020-04-10,La Rioja,3295,228
2020-04-11,La Rioja,3357,232
2020-04-12,La Rioja,3386,237
2020-04-13,La Rioja,3438,249
2020-04-14,La Rioja,3493,260
2020-04-15,La Rioja,3550,268
2020-04-16,La Rioja,3602,276
2020-04-17,La Rioja,3649,284
2020-04-18,La Rioja,3668,289
2020-04-19,La Rioja,3682,297
2020-04-20,La Rioja,3708,300
2020-04-21,La Rioja,3749,305
2020-04-22,La Rioja,3796,310
2020-04-23,La Rioja,3827,312
2020-04-24,La Rioja,3846,317
2020-04-25,La Rioja,3864,320
2020-04-26,La Rioja,3869,325
2020-04-27,La Rioja,3877,329
2020-04-28,La Rioja,3894,330
2020-04-29,La Rioja,3913,332
2020-04-30,La Rioja,3921,333
2020-05-01,La Rioja,3923,333
2020-05-02,La Rioja,3925,334
2020-05-03,La Rioja,3926,335
2020-05-04,La Rioja,3936,336
2020-05-05,La Rioja,3944,337
2020-05-06,La Rioja,3953,339
2020-05-07,La Rioja,3958,343
2020-05-08,La Rioja,3958,345
2020-05-09,La Rioja,3958,347
2020-05-10,La Rioja,3959,348
2020-05-11,La Rioja,3959,349
2020-05-12,La Rioja,3963,349
2020-05-13,La Rioja,3968,349
2020-05-14,La Rioja,3970,349
2020-05-15,La Rioja,3977,350
2020-05-16,La Rioja,3978,352
2020-05-17,La Rioja,3978,353
2020-05-18,La Rioja,3985,354
2020-05-19,La Rioja,3988,357
2020-05-20,La Rioja,3988,357
2020-05-21,La Rioja,3991,360
2020-05-22,La Rioja,3992,361
2020-05-23,La Rioja,3992,362
2020-05-24,La Rioja,3993,362
2020-05-25,La Rioja,3996,362
2020-05-26,La Rioja,3996,362
2020-05-27,La Rioja,3996,362
2020-05-28,La Rioja,4000,362
2020-05-29,La Rioja,4003,362
2020-05-30,La Rioja,4003,363
2020-05-31,La Rioja,4003,363
2020-06-01,La Rioja,4004,363
2020-06-02,La Rioja,4005,363
2020-06-03,La Rioja,4006,364
2020-06-04,La Rioja,4009,364
2020-06-05,La Rioja,4009,365
2020-06-06,La Rioja,4013,365
2020-06-07,La Rioja,4014,365
2020-06-08,La Rioja,4014,365
2020-06-09,La Rioja,4015,365
2020-06-10,La Rioja,4015,365
2020-06-11,La Rioja,4018,365
2020-06-12,La Rioja,4019,365
2020-06-13,La Rioja,4020,365
2020-06-14,La Rioja,4021,365
2020-06-15,La Rioja,4021,365
2020-06-16,La Rioja,4022,365
2020-06-17,La Rioja,4022,365
2020-06-18,La Rioja,4024,365
2020-06-19,La Rioja,4025,365
2020-06-20,La Rioja,4025,365
2020-06-21,La Rioja,4025,365
2020-06-22,La Rioja,4025,366
2020-06-23,La Rioja,4025,366
2020-06-24,La Rioja,4027,367
2020-06-25,La Rioja,4029,367
2020-06-26,La Rioja,4029,368
2020-06-27,La Rioja,4029,368
2020-06-28,La Rioja,4029,368
2020-06-29,La Rioja,4029,368
2020-06-30,La Rioja,4030,368
2020-07-01,La Rioja,4031,368
2020-07-02,La Rioja,4031,368
2020-07-03,La Rioja,4031,368
2020-07-04,La Rioja,4031,369
2020-07-05,La Rioja,4031,369
2020-07-06,La Rioja,4031,369
